motor_0,motor_1,motor_2,motor_3,x_img,y_img,x_screen,y_screen
-0.22405491782062414,-0.763047709828723,0.39204600765513037,0.3710016986717739,354,267,0.10624999999999996,-0.11250000000000004
-0.22167021283769098,-0.9569079165678268,0.6848890296834586,0.2720187968313915,356,256,0.11250000000000004,-0.06666666666666665
-0.22405491606955338,-0.7630699180118009,0.392078865237552,0.37099105683538436,354,267,0.10624999999999996,-0.11250000000000004
-0.22528220305348406,-0.6831238867143702,0.27554580684142277,0.4075780801698329,353,272,0.10312499999999991,-0.1333333333333333
-0.21944886681130907,-1.22864910219906,1.1131651903879345,0.11547323105567028,358,246,0.11874999999999991,-0.02499999999999991
-0.21944775343101913,-1.2575155888983522,1.1600139251750674,0.09749925162749898,358,245,0.11874999999999991,-0.02083333333333326
-0.22528220125528886,-0.683146406946366,0.2755781130147318,0.40756830309308767,353,272,0.10312499999999991,-0.1333333333333333
-0.224054917240633,-0.7630550317799508,0.39205684063514884,0.37099819013652213,354,267,0.10624999999999996,-0.11250000000000004
-0.2216702128392858,-0.9569079236001176,0.6848890406527995,0.2720187928966163,356,256,0.11250000000000004,-0.06666666666666665
-0.22405491607131653,-0.7630699180124437,0.3920788652385031,0.3709910568350766,354,267,0.10624999999999996,-0.11250000000000004
-0.2319009386016404,-0.3573988742388409,-0.16569002529169097,0.5230888995706898,348,295,0.08749999999999991,-0.22916666666666674
-0.2462212066584516,0.12124607120491925,-0.686110927637496,0.5648648578086802,342,326,0.06875000000000009,-0.3583333333333334
-0.23937646864636894,-0.08784530669581352,-0.4796625029094191,0.5675078095717501,345,313,0.078125,-0.3041666666666667
-0.2450711383112361,0.08756495055111846,-0.6550914334057677,0.5675264831684682,343,324,0.07187499999999991,-0.3500000000000001
-0.26718521675705903,0.7131081084087718,-1.107722689463289,0.3946195448375068,338,352,0.05624999999999991,-0.46666666666666656
-0.25967229178322265,0.4995493433719984,-0.9795246400029275,0.47997490146357535,339,344,0.059374999999999956,-0.43333333333333335
-0.2392013604490933,-0.09353793442909014,-0.473578615669259,0.5671165499902598,345,313,0.078125,-0.3041666666666667
-0.22886663762562232,-0.49082972736696634,0.007824277120513834,0.4830054501838955,350,285,0.09375,-0.1875
-0.22583876847890652,-0.6497769453159892,0.2277833251804308,0.4219936198884173,352,274,0.10000000000000009,-0.1416666666666666
-0.22886663761436843,-0.49082986549624363,0.007824455351901197,0.48300541018291243,350,285,0.09375,-0.1875
-0.23044504625024786,-0.41893929627654336,-0.08702756912611105,0.5059668654105195,349,290,0.09062499999999996,-0.20833333333333326
-0.2230621378960566,-0.8359917778067357,0.5006590017488375,0.3353327620416938,355,263,0.109375,-0.09583333333333344
-0.2208013637365075,-1.0493874221415695,0.8287903216818395,0.22059658647725458,357,252,0.11562500000000009,-0.050000000000000044
-0.22306212949442933,-0.8361019836634753,0.500825870362394,0.33527613469590273,355,263,0.109375,-0.09583333333333344
-0.23044504624649614,-0.41893935908370133,-0.0870274923815996,0.5059668515330406,349,290,0.09062499999999996,-0.20833333333333326
-0.22886663762178389,-0.49082979382397,0.007824362871514156,0.48300543093855364,350,285,0.09375,-0.1875
-0.22583876847828613,-0.6497769453161851,0.22778332518070887,0.4219936198883352,352,274,0.10000000000000009,-0.1416666666666666
-0.22886663761470982,-0.4908298654962423,0.00782445535190087,0.48300541018291127,350,285,0.09375,-0.1875
-0.23920136044342902,-0.09353800758007351,-0.47357855369081886,0.567116561330366,345,313,0.078125,-0.3041666666666667
-0.2596722825715405,0.49908395516262954,-0.9793087489310711,0.480225318733645,339,344,0.059374999999999956,-0.43333333333333335
-0.24961397964886467,0.2184527587750992,-0.770920122375796,0.5524673568377495,342,332,0.06875000000000009,-0.3833333333333333
-0.2579454837650925,0.4509422510232906,-0.9470837576830875,0.4961416491164834,339,342,0.059374999999999956,-0.42500000000000004
-0.2531278449835577,0.3169635854745105,-0.849961677449619,0.5329980768055544,341,336,0.06562500000000004,-0.3999999999999999
-0.2373403548151738,-0.15550418067327249,-0.4057843481063103,0.5612885287368988,346,309,0.08125000000000004,-0.2875000000000001
-0.233011947521015,-0.3129637589651356,-0.2209568300245492,0.5339205889809998,348,298,0.08749999999999991,-0.2416666666666667
-0.23734035481841004,-0.1555042079170555,-0.4057843230489933,0.5612885309794277,346,309,0.08125000000000004,-0.2875000000000001
-0.2531278444694728,0.3169430029818863,-0.8499508274868722,0.5330078587575025,341,336,0.06562500000000004,-0.3999999999999999
-0.24951977933762262,0.21578642734123502,-0.7686861777123032,0.5528997483959368,342,331,0.06875000000000009,-0.37916666666666665
-0.2429639368725397,0.02455580871996123,-0.5947636626501784,0.570207853785273,344,321,0.07499999999999996,-0.3374999999999999
-0.24951977928579128,0.2157844744516057,-0.7686850474757989,0.5529005760694564,342,331,0.06875000000000009,-0.37916666666666665
0.2492846437627637,0.21578569409046752,-0.7686857533429112,0.5529000591623171,295,332,-0.078125,-0.3833333333333333
0.24270208240815866,0.024555808722328553,-0.5947636626518872,0.5702078537846084,293,321,-0.08437499999999998,-0.3374999999999999
0.24928464379571832,0.21578447440687942,-0.7686850474499142,0.5529005760884129,295,332,-0.078125,-0.3833333333333333
0.252905234066709,0.3169533872476802,-0.8499563015056896,0.5330029235759647,296,337,-0.07499999999999996,-0.40416666666666656
0.23705031756764883,-0.1555041806727735,-0.4057843481067715,0.5612885287368605,291,309,-0.09062499999999996,-0.2875000000000001
0.23269581751765397,-0.31296375896490414,-0.22095683002480457,0.5339205889810235,289,298,-0.09687500000000004,-0.2416666666666667
0.23705031756733408,-0.15550420791730823,-0.4057843230487605,0.5612885309794485,291,309,-0.09062499999999996,-0.2875000000000001
0.2529052343317515,0.3169430025279082,-0.8499508272475583,0.5330078589732561,296,337,-0.07499999999999996,-0.40416666666666656
0.2577376725106637,0.45096760805302677,-0.9470958711331633,0.49612835237156155,297,343,-0.07187500000000002,-0.4291666666666667
0.24937918864839093,0.2184522067677543,-0.7709198037586721,0.5524675916451658,295,332,-0.078125,-0.3833333333333333
0.25946931677075286,0.4991920268530842,-0.9793588815125989,0.4801671658833041,297,345,-0.07187500000000002,-0.4375
0.23892128679924896,-0.0935379344657348,-0.4735786156382094,0.5671165499959391,291,313,-0.09062499999999996,-0.3041666666666667
0.22852084163587438,-0.4908297273643395,0.007824277117121256,0.4830054501846593,286,286,-0.10624999999999996,-0.19166666666666665
0.22546765686916698,-0.6497769453041952,0.22778332516376118,0.4219936198932879,284,275,-0.11250000000000004,-0.14583333333333326
0.22852084164496225,-0.4908298654976033,0.007824455353657283,0.4830054101825171,286,286,-0.10624999999999996,-0.19166666666666665
0.23011116231216563,-0.4189392962767925,-0.08702756912580976,0.5059668654104673,287,291,-0.10312500000000002,-0.2124999999999999
0.2226644573172672,-0.835991777219182,0.5006590008592059,0.335332762343583,282,263,-0.11875000000000002,-0.09583333333333344
0.22037903567238223,-1.0493874131070693,0.8287903073489633,0.22059659177263194,280,252,-0.125,-0.050000000000000044
0.22266446571571064,-0.8361019844356727,0.5008258715316415,0.3352761342991009,282,263,-0.11875000000000002,-0.09583333333333344
0.2301111623162518,-0.4189393590856411,-0.08702749237923053,0.5059668515326132,287,291,-0.10312500000000002,-0.2124999999999999
0.22852084164157666,-0.4908297938234428,0.007824362870831722,0.48300543093870774,286,286,-0.10624999999999996,-0.19166666666666665
0.22546765686958992,-0.6497769453043913,0.2277833251640371,0.4219936198932081,284,275,-0.11250000000000004,-0.14583333333333326
0.22852084164874353,-0.49082986549760255,0.007824455353656622,0.48300541018251664,286,286,-0.10624999999999996,-0.19166666666666665
0.23892128679938715,-0.09353800758103356,-0.47357855369000645,0.5671165613305161,291,313,-0.09062499999999996,-0.3041666666666667
0.25946931890378416,0.4990839483822444,-0.9793087457857864,0.48022532238218185,297,345,-0.07187500000000002,-0.4375
0.26700100544611993,0.7148362000387066,-1.1084471275522187,0.3936133806549188,299,352,-0.06562500000000004,-0.46666666666666656
0.2448185021474163,0.08756584624326076,-0.6550920318834229,0.5675261835935266,294,325,-0.08125000000000004,-0.35416666666666674
0.23909729796572582,-0.08784530915527564,-0.47966250084148115,0.5675078099689547,292,314,-0.08750000000000002,-0.30833333333333335
0.2459733367037728,0.12124634616524563,-0.6861111040900572,0.5648647585751151,294,327,-0.08125000000000004,-0.36250000000000004
0.23157735540107252,-0.3573988164116137,-0.16569009220883688,0.5230889085921996,288,295,-0.09999999999999998,-0.22916666666666674
0.22366714816918215,-0.7630477096581447,0.392046007402754,0.3710016987535142,283,267,-0.11562499999999998,-0.11250000000000004
0.22125776913686349,-0.9569079142181656,0.6848890260183315,0.2720187981460965,281,257,-0.12187499999999996,-0.0708333333333333
0.22366714991471318,-0.763069918181451,0.39207886548855425,0.3709910567540903,283,267,-0.11562499999999998,-0.11250000000000004
0.22490604456543237,-0.6831238867277638,0.27554580686063596,0.40757808016401864,284,273,-0.11250000000000004,-0.13749999999999996
0.21900782622625642,-1.22864902184565,1.1131650601595497,0.1154732809077802,279,246,-0.12812500000000004,-0.02499999999999991
0.21900893960962775,-1.2575155734683645,1.1600139000998257,0.09749926126835438,279,245,-0.12812500000000004,-0.02083333333333326
0.22490604636438985,-0.683146407327481,0.27557811356145867,0.40756830292762586,284,273,-0.11250000000000004,-0.13749999999999996
0.2236671487444029,-0.7630550317352408,0.39205684056900186,0.3709981901579443,283,267,-0.11562499999999998,-0.11250000000000004
0.2212577691389835,-0.9569079212505404,0.6848890369878025,0.2720187942112765,281,257,-0.12187499999999996,-0.0708333333333333
0.22366714991686656,-0.7630699181820914,0.3920788654895015,0.3709910567537836,283,267,-0.11562499999999998,-0.11250000000000004
0.23157735540273142,-0.3573988742398496,-0.1656900252905237,0.5230888995705323,288,295,-0.09999999999999998,-0.22916666666666674
0.24597333671651736,0.12124607118620293,-0.6861109276254826,0.5648648578154322,294,327,-0.08125000000000004,-0.36250000000000004
0.23909729797239263,-0.08784530669514966,-0.47966250290997475,0.5675078095716404,292,314,-0.08750000000000002,-0.30833333333333335
0.24481850218190385,0.08756495054633001,-0.6550914334025654,0.5675264831700674,294,325,-0.08125000000000004,-0.35416666666666674
0.26700103139390413,0.7131080427645728,-1.1077226619496556,0.3946195830634418,299,352,-0.06562500000000004,-0.46666666666666656
0.2594693096955496,0.4995493500501355,-0.9795246431009879,0.4799748978702944,297,345,-0.07187500000000002,-0.4375
0.23892128680106958,-0.09353793442665011,-0.47357861567132387,0.5671165499898794,291,313,-0.09062499999999996,-0.3041666666666667
0.22852084163626502,-0.4908297273643375,0.00782427711711952,0.4830054501846594,286,286,-0.10624999999999996,-0.19166666666666665
0.2254676568671271,-0.6497769453041926,0.2277833251637563,0.42199361989329015,284,275,-0.11250000000000004,-0.14583333333333326
0.22852084164618278,-0.49082986549760466,0.007824455353658777,0.4830054101825169,286,286,-0.10624999999999996,-0.19166666666666665
0.23011116231370884,-0.4189392962767943,-0.08702756912580628,0.5059668654104658,287,291,-0.10312500000000002,-0.2124999999999999
0.22266445731773796,-0.8359917772191812,0.5006590008592057,0.3353327623435826,282,263,-0.11875000000000002,-0.09583333333333344
0.2203790356746193,-1.0493874131070702,0.8287903073489695,0.2205965917726331,280,252,-0.125,-0.050000000000000044
0.22266446571678228,-0.8361019844356724,0.5008258715316414,0.33527613429910047,282,263,-0.11875000000000002,-0.09583333333333344
0.23011116231595852,-0.4189393590856429,-0.08702749237922737,0.5059668515326122,287,291,-0.10312500000000002,-0.2124999999999999
0.22852084164119335,-0.4908297938234446,0.007824362870833901,0.48300543093870757,286,286,-0.10624999999999996,-0.19166666666666665
0.2254676568677132,-0.6497769453043899,0.2277833251640371,0.4219936198932066,284,275,-0.11250000000000004,-0.14583333333333326
0.22852084164598455,-0.490829865497604,0.00782445535365858,0.4830054101825166,286,286,-0.10624999999999996,-0.19166666666666665
0.2389212868031729,-0.09353800758103684,-0.4735785536900026,0.5671165613305154,291,313,-0.09062499999999996,-0.3041666666666667
0.25946931890292296,0.49908394838224385,-0.9793087457857854,0.48022532238218774,297,345,-0.07187500000000002,-0.4375
0.24937918863309091,0.21845275889152557,-0.7709201224429925,0.5524673567882211,295,332,-0.078125,-0.3833333333333333
0.2577376730461862,0.45094224894813245,-0.9470837566917519,0.49614165020465933,297,343,-0.07187500000000002,-0.4291666666666667
0.252905233816201,0.31696358572216315,-0.8499616775801656,0.5329980766878543,296,337,-0.07499999999999996,-0.40416666666666656
0.2370503175664628,-0.15550418067226743,-0.4057843481072387,0.5612885287368207,291,309,-0.09062499999999996,-0.2875000000000001
0.23269581751343385,-0.31296375896490386,-0.2209568300248074,0.533920588981026,289,298,-0.09687500000000004,-0.2416666666666667
0.23705031756996076,-0.15550420791731073,-0.4057843230487592,0.5612885309794494,291,309,-0.09062499999999996,-0.2875000000000001
0.25290523433602136,0.3169430025279031,-0.8499508272475533,0.5330078589732549,296,337,-0.07499999999999996,-0.40416666666666656
0.24928464374553977,0.2157864273733295,-0.7686861777308752,0.5528997483823317,295,332,-0.078125,-0.3833333333333333
0.2427020824011445,0.024555808722559296,-0.5947636626520592,0.5702078537845485,293,321,-0.08437499999999998,-0.3374999999999999
0.24928464379336526,0.21578447440688128,-0.7686850474499175,0.5529005760884148,295,332,-0.078125,-0.3833333333333333
0.7302415795179793,0.11650859484887438,-0.6817990499112518,0.5652904547087454,252,349,-0.21250000000000002,-0.4541666666666666
0.713340165828636,-0.060163085249478096,-0.5088988611500018,0.5690619463603966,246,340,-0.23124999999999996,-0.41666666666666674
0.7302415795221696,0.11650826625411069,-0.6817988378611102,0.5652905721208796,252,349,-0.21250000000000002,-0.4541666666666666
0.7394385848517259,0.20733298129463043,-0.7615685783527768,0.554235598387766,255,354,-0.203125,-0.4750000000000001
0.6986462536895771,-0.2317794287074068,-0.3184535840581598,0.5502330127405121,239,330,-0.25312500000000004,-0.375
0.6872129627797233,-0.3855999166429509,-0.12994232178170936,0.5155422384131965,234,320,-0.26875000000000004,-0.33333333333333326
0.6986462536888135,-0.23177944866348282,-0.3184535638705953,0.5502330125434988,239,330,-0.25312500000000004,-0.375
0.7394385848979862,0.20733141224795626,-0.7615676624163875,0.5542362555478763,255,354,-0.203125,-0.4750000000000001
0.7516030458437855,0.3244939135949993,-0.8557316011239945,0.5312376995617988,258,359,-0.19374999999999998,-0.49583333333333335
0.7304826297966504,0.11892539523822886,-0.684000696642582,0.565075300622843,252,349,-0.21250000000000002,-0.4541666666666666
0.755930769717241,0.365766038684375,-0.8866739216783761,0.5209079268194267,259,360,-0.19062500000000004,-0.5
0.7035290284380797,-0.1721849927394059,-0.38704794703289663,0.5592329397284631,242,333,-0.24375000000000002,-0.38749999999999996
0.6761614580800336,-0.5634901573202765,0.10671804630522677,0.45677211087138286,227,309,-0.290625,-0.2875000000000001
0.6680253593455185,-0.7267575667981755,0.33880605097804595,0.3879515148777946,221,300,-0.30937499999999996,-0.25
0.6761614581162587,-0.5634905927618649,0.1067186347071295,0.4567719581562767,227,309,-0.290625,-0.2875000000000001
0.6803813117985696,-0.49104038693473634,0.008106702483277183,0.482933684467486,230,314,-0.28125,-0.30833333333333335
0.6605162893813245,-0.9256604165439589,0.6368206297328052,0.2888397070903401,215,290,-0.328125,-0.20833333333333326
0.6543670053142321,-1.1701277741470673,1.0197606384385374,0.15036349236617338,209,281,-0.34687500000000004,-0.1708333333333334
0.6605163500547977,-0.9265128072642811,0.638141391516494,0.28837160960857783,214,290,-0.33125000000000004,-0.20833333333333326
0.6803813118117876,-0.49104058569701664,0.008106958988338376,0.48293362687010927,230,314,-0.28125,-0.30833333333333335
0.6761614580973417,-0.5634903518326744,0.10671830914519356,0.45677204265334925,227,309,-0.290625,-0.2875000000000001
0.6680253593452055,-0.7267575668006439,0.3388060509816478,0.38795151487666146,221,300,-0.30937499999999996,-0.25
0.6761614581161233,-0.5634905927618633,0.10671863470712695,0.4567719581562774,227,309,-0.290625,-0.2875000000000001
0.7035290284376312,-0.17218503141819805,-0.3870479106851357,0.5592329421364057,242,333,-0.24375000000000002,-0.38749999999999996
0.7559307700909573,0.36575047042330533,-0.8866660287288598,0.5209156378943876,259,360,-0.19062500000000004,-0.5
0.7745612191646047,0.5439870512324101,-1.008121378371634,0.46413469986308187,263,367,-0.17812499999999998,-0.5291666666666666
0.7187993899301872,-0.001273957752185777,-0.5691624852616287,0.5704364426604462,248,343,-0.22499999999999998,-0.4291666666666667
0.7039873914973206,-0.16673785753840104,-0.3931888452565369,0.5599267027821943,242,334,-0.24375000000000002,-0.3916666666666666
0.72176832205338,0.029939445050805227,-0.6000358179956127,0.5700963730839639,249,345,-0.22187500000000004,-0.4375
0.6842607676487086,-0.4296200021661321,-0.0731326576338079,0.5027526597588767,232,318,-0.275,-0.32499999999999996
0.6632064907865495,-0.8464792439229589,0.5164401277305027,0.3300390990604597,217,294,-0.321875,-0.2250000000000001
0.656734288645513,-1.0621164356324218,0.8487724500287251,0.2133433433713053,211,284,-0.34062499999999996,-0.18333333333333335
0.6632065012822475,-0.8466178259291197,0.5166505886172215,0.3299672645583538,217,294,-0.321875,-0.2250000000000001
0.6665239181841878,-0.7616672786706855,0.3900108667674393,0.37165641327610766,220,298,-0.3125,-0.2416666666666667
0.6506657144479456,-1.3517463763283923,1.3108419572609329,0.04086093362979263,207,277,-0.353125,-0.15416666666666656
0.650667011303287,-1.4226744546365904,1.4268172815294449,-0.004177927463410832,206,276,-0.35624999999999996,-0.1499999999999999
0.6665239686082243,-0.7623073750570425,0.39095758495985605,0.3713500096009219,219,298,-0.31562500000000004,-0.2416666666666667
0.6632064935618054,-0.8465159177720519,0.5164958223493864,0.3300200900351238,217,294,-0.321875,-0.2250000000000001
0.6567342886557112,-1.0621166240827322,0.848772749592642,0.21334323232026142,211,284,-0.34062499999999996,-0.18333333333333335
0.6632065012828802,-0.8466178260547625,0.5166505888080359,0.329967264493222,217,294,-0.321875,-0.2250000000000001
0.6842607676600896,-0.4296201287071881,-0.07313250166227445,0.5027526304444482,232,318,-0.275,-0.32499999999999996
0.7217683220572481,0.029939376301122377,-0.6000357685936556,0.5700963926094736,249,345,-0.22187500000000004,-0.4375
0.7039873915008453,-0.16673785632126967,-0.39318884639235313,0.5599267026984309,242,334,-0.24375000000000002,-0.3916666666666666
0.7187993899413597,-0.001274126385739139,-0.5691623590241983,0.5704364854841573,248,343,-0.22499999999999998,-0.4291666666666667
0.774561223936569,0.5437316375278203,-1.0080057907394495,0.46427500258213955,263,367,-0.17812499999999998,-0.5291666666666666
0.7559307687938253,0.3658052221905372,-0.8866937873143509,0.5208885189405945,259,360,-0.19062500000000004,-0.5
0.7035290284355848,-0.17218499273752785,-0.38704794703466344,0.5592329397283481,242,333,-0.24375000000000002,-0.38749999999999996
0.6761614580827021,-0.5634901573202779,0.10671804630522884,0.4567721108713824,227,309,-0.290625,-0.2875000000000001
0.668025359347403,-0.7267575667981777,0.33880605097804983,0.38795151487779267,221,300,-0.30937499999999996,-0.25
0.6761614581134839,-0.5634905927618626,0.10671863470712627,0.4567719581562773,227,309,-0.290625,-0.2875000000000001
0.6803813117932127,-0.491040386934734,0.008106702483272079,0.48293368446748874,230,314,-0.28125,-0.30833333333333335
0.6605162893805743,-0.9256604165439609,0.6368206297328086,0.2888397070903382,215,290,-0.328125,-0.20833333333333326
0.6543670053136456,-1.1701277741470582,1.0197606384385371,0.1503634923661555,209,281,-0.34687500000000004,-0.1708333333333334
0.6605163500581774,-0.9265128072642835,0.638141391516494,0.2883716096085766,214,290,-0.33125000000000004,-0.20833333333333326
0.6803813118127812,-0.4910405856970186,0.008106958988340622,0.48293362687010927,230,314,-0.28125,-0.30833333333333335
0.6761614580931119,-0.5634903518326705,0.10671830914518819,0.45677204265335025,227,309,-0.290625,-0.2875000000000001
0.6680253593420652,-0.726757566800639,0.33880605098164224,0.3879515148766625,221,300,-0.30937499999999996,-0.25
0.6761614581136316,-0.5634905927618631,0.10671863470712703,0.45677195815627736,227,309,-0.290625,-0.2875000000000001
0.7035290284376373,-0.1721850314181979,-0.3870479106851357,0.559232942136406,242,333,-0.24375000000000002,-0.38749999999999996
0.7559307700874132,0.36575047042330366,-0.88666602872886,0.5209156378943923,259,360,-0.19062500000000004,-0.5
0.7304826297972952,0.11892546634990213,-0.684000742402198,0.565075275083058,252,349,-0.21250000000000002,-0.4541666666666666
0.7516030459159991,0.3244906699477517,-0.8557299019382447,0.5312392517620969,258,359,-0.19374999999999998,-0.49583333333333335
0.7394385848100545,0.20733427035178284,-0.7615693308438647,0.5542350584945532,255,354,-0.203125,-0.4750000000000001
0.6986462536882327,-0.23177942870736143,-0.3184535840582055,0.5502330127405126,239,330,-0.25312500000000004,-0.375
0.6872129627801082,-0.3855999166429517,-0.1299423217817089,0.5155422384131967,234,320,-0.26875000000000004,-0.33333333333333326
0.6986462536882828,-0.23177944866348246,-0.31845356387059753,0.5502330125435003,239,330,-0.25312500000000004,-0.375
0.7394385848981816,0.2073314122479537,-0.7615676624163877,0.5542362555478794,255,354,-0.203125,-0.4750000000000001
0.7302415795178332,0.11650857645668777,-0.6817990380423304,0.5652904612805669,252,349,-0.21250000000000002,-0.4541666666666666
0.7133401658295326,-0.060163085249478096,-0.5088988611500022,0.5690619463603972,246,340,-0.23124999999999996,-0.41666666666666674
0.7302415795229126,0.11650826625411094,-0.681798837861111,0.5652905721208804,252,349,-0.21250000000000002,-0.4541666666666666
1.1696234108431875,-0.03891534820605173,-0.5309461466795102,0.5698614948389127,218,381,-0.31875,-0.5874999999999999
1.1481337142392685,-0.19930728870255826,-0.35614838609341287,0.5554556747857426,209,374,-0.34687500000000004,-0.5583333333333333
1.1696234108466785,-0.038915384822907136,-0.5309461178554752,0.569861502721535,218,381,-0.31875,-0.5874999999999999
1.181141461441858,0.040461316872328124,-0.6102761977327403,0.5698148809288277,222,384,-0.30625,-0.6000000000000001
1.1291076707269394,-0.36221400777486173,-0.15962281128743172,0.5218368190377886,199,367,-0.37812500000000004,-0.5291666666666666
1.1140813630358026,-0.5140813930866586,0.03915087237822955,0.47493052067260344,190,361,-0.40625,-0.5041666666666667
1.129107670725619,-0.3622140391244529,-0.15962277484528617,0.5218368139817194,199,367,-0.37812500000000004,-0.5291666666666666
1.1811414614447389,0.040461218255616216,-0.6102761278248534,0.5698149098939702,222,384,-0.30625,-0.6000000000000001
1.196186921033167,0.1395423827398676,-0.7026056446536638,0.5630632623578842,227,388,-0.290625,-0.6166666666666667
1.1699268918975392,-0.03677548612709955,-0.5331475519121522,0.5699230379861024,218,381,-0.31875,-0.5874999999999999
1.201488165180712,0.17352238266021802,-0.732581826514854,0.5590594454560686,229,389,-0.28437500000000004,-0.6208333333333333
1.1354655613255147,-0.30487163683665236,-0.23087906458279958,0.5357507013945015,203,370,-0.365625,-0.5416666666666667
1.0993712567854597,-0.6974946351612087,0.29628695823605083,0.4012076758470034,180,353,-0.4375,-0.47083333333333344
1.0884248511672663,-0.8761002326435198,0.5612248473052754,0.3148753676810071,171,347,-0.46562499999999996,-0.4458333333333333
1.0993712572259333,-0.6975001519446797,0.2962949201067943,0.4012052328620227,180,353,-0.4375,-0.47083333333333344
1.105009648711271,-0.6216588791457368,0.18792196346805634,0.43373691577766577,184,356,-0.42500000000000004,-0.4833333333333334
1.0782337965175437,-1.1160363126908421,0.933797571672413,0.18223650818291132,162,340,-0.49375,-0.41666666666666674
1.0698207396686328,-1.4026258405603775,1.3930972649199733,0.009468560675891607,157,335,-0.509375,-0.39583333333333326
1.078237331226725,-1.1862129762500937,1.0467510230737909,0.1394840329304722,159,338,-0.503125,-0.40833333333333344
1.105009649104989,-0.6216638307678096,0.1879288675152647,0.4337349656562371,184,356,-0.42500000000000004,-0.4833333333333334
1.099371256950396,-0.6974967037025066,0.29628994357030924,0.4012067598423138,180,353,-0.4375,-0.47083333333333344
1.0884248511660954,-0.8761002331087013,0.5612248480173744,0.3148753674342383,171,347,-0.46562499999999996,-0.4458333333333333
1.0993712572271033,-0.6975001519446895,0.2962949201068097,0.401205232862017,180,353,-0.4375,-0.47083333333333344
1.1354655613256097,-0.3048716759323497,-0.23087902165330276,0.53575069761554,203,370,-0.365625,-0.5416666666666667
1.201488165196256,0.1735217409838905,-0.732581438328479,0.5590597006238777,229,389,-0.28437500000000004,-0.6208333333333333
1.2240043841775607,0.31439430854346156,-0.8479879647644083,0.5335936682994079,235,393,-0.265625,-0.6375
1.1551209963918219,-0.14499684848405758,-0.4174811426794278,0.5624779911182958,212,377,-0.3375,-0.5708333333333333
1.1360606155419257,-0.2996711464356415,-0.23723220033923056,0.5369033467665281,203,370,-0.365625,-0.5416666666666667
1.1589024304371898,-0.11654922974330124,-0.44873768241048734,0.5652869121749181,214,378,-0.33125000000000004,-0.575
1.1101697444065752,-0.5586227982748875,0.10000302382106918,0.4586197743057335,188,359,-0.4125,-0.49583333333333335
1.0818946441466393,-1.0169993233493555,0.7781223426691601,0.23887654748327372,165,342,-0.484375,-0.42500000000000004
1.0730675032644201,-1.2934157945423033,1.2172797323784887,0.07611786967430777,158,336,-0.50625,-0.3999999999999999
1.0818951193853983,-1.0244538440096693,0.7898937397441756,0.2345621441074734,164,342,-0.48750000000000004,-0.42500000000000004
1.0863939168883305,-0.9164166488657268,0.6226652407413715,0.29375145157964605,169,345,-0.47187500000000004,-0.4375
1.064728397306787,-1.48084387713596,1.5168028630573382,-0.03613870363280366,156,334,-0.5125,-0.3916666666666666
1.0647284758285729,-1.5109230105270208,1.5659568707671716,-0.05522032535035796,156,334,-0.5125,-0.3916666666666666
1.086418165397436,-1.4219542297005436,1.4385565079944715,-0.0163530740922049,154,338,-0.51875,-0.40833333333333344
1.0818973774445912,-1.0608339008034722,0.847591714162551,0.21325685273312284,161,340,-0.49687499999999996,-0.41666666666666674
1.0730675968291554,-1.2963884102654157,1.2221206970106429,0.07425022233884289,158,336,-0.50625,-0.3999999999999999
1.0818951321837473,-1.0246554418170413,0.7902123340825579,0.23444521496866233,164,342,-0.48750000000000004,-0.42500000000000004
1.1101697444925616,-0.5586238944888983,0.10000450091262927,0.45861939405606256,188,359,-0.4125,-0.49583333333333335
1.1589024304425186,-0.1165492450876723,-0.4487376690031578,0.565286914145862,214,378,-0.33125000000000004,-0.575
1.1360606155426365,-0.2996711454101482,-0.2372322014591175,0.5369033468594604,203,370,-0.365625,-0.5416666666666667
1.1551209963935907,-0.144996876726919,-0.4174811170566639,0.5624779937977104,212,377,-0.3375,-0.5708333333333333
1.224004384392588,0.3143859441735133,-0.8479835460440265,0.53359763407636,235,393,-0.265625,-0.6375
1.2014881651385234,0.17352350929825353,-0.7325825080817138,0.5590589974389583,229,389,-0.28437500000000004,-0.6208333333333333
1.1354655613224636,-0.30487163683661406,-0.23087906458284346,0.5357507013945071,203,370,-0.365625,-0.5416666666666667
1.099371256785203,-0.6974946351612076,0.2962869582360481,0.40120767584700484,180,353,-0.4375,-0.47083333333333344
1.088424851166326,-0.8761002326435201,0.5612248473052758,0.3148753676810069,171,347,-0.46562499999999996,-0.4458333333333333
1.0993712572257772,-0.6975001519446812,0.29629492010679503,0.40120523286202364,180,353,-0.4375,-0.47083333333333344
1.1050096487102563,-0.6216588791457379,0.1879219634680579,0.4337369157776653,184,356,-0.42500000000000004,-0.4833333333333334
1.0782337965202449,-1.116036312690838,0.93379757167242,0.1822365081829297,162,340,-0.49375,-0.41666666666666674
1.0698207396688675,-1.4026258405602698,1.3930972649200049,0.009468560675808129,157,335,-0.509375,-0.39583333333333326
1.078237331223987,-1.1862129762500007,1.0467510230738835,0.13948403293060704,159,338,-0.503125,-0.40833333333333344
1.1050096491076107,-0.6216638307678126,0.1879288675152677,0.4337349656562371,184,356,-0.42500000000000004,-0.4833333333333334
1.0993712569529315,-0.6974967037025075,0.2962899435703118,0.4012067598423128,180,353,-0.4375,-0.47083333333333344
