motor_control,world_x,world_y,world_z,world_p,world_q,world_r,x_img,y_img,x_screen,y_screen
"0:90.0,1:90.0,2:120.0,3:90.0,4:10.0,5:10.0",0.16650111999684644,0.0009352553560749016,0.2432812158425987,-0.00029443727679352114,-0.5220478226682314,-0.0005904613854305714,318,344,-0.006249999999999978,-0.43333333333333335
"0:90.0,1:90.0,2:120.0,3:120.0,4:10.0,5:10.0",0.14949029434976357,0.0009439616985704273,0.24898096608556455,-0.0008832858479148943,-1.0456310054723539,-0.0010208551152931184,318,363,-0.006249999999999978,-0.5125
"0:90.0,1:90.0,2:150.0,3:10.0,4:10.0,5:10.0",0.13608865939433096,0.0009508208144253308,0.26413838641571,0.00018647656778587255,0.34939754888073404,-0.0005447245657031946,318,380,-0.006249999999999978,-0.5833333333333333
"0:90.0,1:90.0,2:150.0,3:30.0,4:10.0,5:10.0",0.13268193130894052,0.0009525644182984595,0.2756343503057037,8.721493497518527e-07,0.0017040411839135826,-0.0005118125690805483,318,387,-0.006249999999999978,-0.6125
"0:90.0,1:90.0,2:150.0,3:60.0,4:10.0,5:10.0",0.12079719117389737,0.0009586471693779838,0.2890809371265064,-0.00029443716474111505,-0.5220476581746697,-0.0005904613295546357,318,403,-0.006249999999999978,-0.6791666666666667
"0:90.0,1:90.0,2:150.0,3:90.0,4:10.0,5:10.0",0.10378636077953163,0.0009673535143033436,0.29478069051780476,-0.0008832858475881117,-1.0456310053118725,-0.0010208551150100297,318,424,-0.006249999999999978,-0.7666666666666666
"0:90.0,1:90.0,2:170.0,3:10.0,4:10.0,5:10.0",0.09190752342322767,0.0009734332442727519,0.29055813730420754,2.6254829213293317e-07,0.0005129780775134774,-0.0005118118933316517,318,436,-0.006249999999999978,-0.8166666666666667
"0:90.0,1:90.0,2:170.0,3:30.0,4:10.0,5:10.0",0.08477614221824795,0.0009770831698266737,0.3001969325523332,-0.00018519227765127901,-0.3471805296575885,-0.0005442862500299636,318,447,-0.006249999999999978,-0.8625
"0:90.0,1:90.0,2:170.0,3:60.0,4:10.0,5:10.0",0.06901069023227893,0.000985152115298784,0.3087706272504761,-0.0006078120864696918,-0.8709321964366586,-0.000794598543641436,318,469,-0.006249999999999978,-0.9541666666666666
"0:90.0,1:120.0,2:10.0,3:90.0,4:10.0,5:10.0",0.11119995110076628,0.0009635591508011521,0.03176904042979112,0.0006103454416002822,0.8729807737436657,-0.0007965380534832281,318,356,-0.006249999999999978,-0.4833333333333334
"0:90.0,1:120.0,2:10.0,3:120.0,4:10.0,5:10.0",0.11383730371634607,0.0009622093224233054,0.049514456378342654,0.0001864765676926931,0.34939754872025214,-0.0005447245656716528,318,357,-0.006249999999999978,-0.48750000000000004
"0:90.0,1:120.0,2:10.0,3:150.0,4:10.0,5:10.0",0.10724886894917812,0.000965581361544593,0.0662012156078455,-9.006302116773188e-05,-0.17418571384512038,-0.0005196755644803404,319,364,-0.0031250000000000444,-0.5166666666666666
